Link,Date,Title,Word Count,Character Count
https://github.com/kreier/dragoncoin/commit/061b7f2f01d161f8d2b4926926d8e0b082b657e4,2022-06-14,[kreier/dragoncoin] proposal June 2022,3,18
https://github.com/kreier/dragoncoin/commit/b57d56b10476325b4b7f2084bbefba5076960ef6,2022-06-14,[kreier/dragoncoin] Initial commit,2,14
https://github.com/kreier/ESP32/commit/c8a7439ebcc762b24d52443fbaf3a6add7b824fe,2025-09-30,[kreier/ESP32] cleanup,1,7
https://github.com/kreier/ESP32/commit/6ae221468baba71806a8dcb0be3991e30e082288,2025-05-12,[kreier/ESP32] start with ESP-IDF VS Code extension,7,36
https://github.com/kreier/ESP32/commit/ad13beb916c12b4d779af9d7378be9f5990a414b,2023-04-03,[kreier/ESP32] now support from circuitpython!,4,31
https://github.com/kreier/ESP32/commit/84f09686143d7b3ab09a1cbac2fbb54b850260cb,2022-04-10,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/0a48b949c9476c9b70fb863f82c2919b9aadc059,2021-12-16,[kreier/ESP32] Merge pull request #2 from kreier/aisvn-data-patch-1,10,52
https://github.com/kreier/ESP32/commit/2632c6ab6fdcc74742ee95e0e0a94a9049b743af,2021-12-13,[kreier/ESP32] completed power table,3,21
https://github.com/kreier/ESP32/commit/a32c98fd96a4cb5de9cf598bcc9a172d87e7385d,2021-12-10,[kreier/ESP32] updated power consumption,3,25
https://github.com/kreier/ESP32/commit/17e31342a4d4218fa0d47b653b53d96dae467bc1,2021-12-09,[kreier/ESP32] included 2 pictures,3,19
https://github.com/kreier/ESP32/commit/81e215d6d5b210df526502540d7eeb6b9fad213a,2021-12-09,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/9773e831730e84a8da31bca288c0702f720ebd30,2021-12-09,[kreier/ESP32] included T-Display,3,18
https://github.com/kreier/ESP32/commit/17b371e81680493507929eb0663790b162517280,2020-11-30,[kreier/ESP32] cleanup,1,7
https://github.com/kreier/ESP32/commit/68e93e2153009a2f69934e1d63124f3fcf294e3d,2020-11-30,[kreier/ESP32] new values,2,10
https://github.com/kreier/ESP32/commit/1fc2f0cc970fe48a85295cd71c3bc7e8e78839fd,2020-11-27,[kreier/ESP32] Merge branch 'master' of https://github.com/kreier/ESP32,9,56
https://github.com/kreier/ESP32/commit/c788885e4363ef08bd58c5d8a3fc3b80054e7ed5,2020-11-27,[kreier/ESP32] expanded power consumption measurements,4,39
https://github.com/kreier/ESP32/commit/6b972e408646f205ba4297ed3272a3f4077f61ee,2020-11-25,[kreier/ESP32] corrected link,2,14
https://github.com/kreier/ESP32/commit/a45c860e36e6aa314ca0e78c821d0e701d5a0b60,2020-11-23,[kreier/ESP32] expanded documentation,2,22
https://github.com/kreier/ESP32/commit/ae9188faf46ab78ba5b252b354878d86956d4ced,2020-11-10,[kreier/ESP32] better formatted output of 18 analog pins,7,41
https://github.com/kreier/ESP32/commit/4148255a9c78e148f345a4455cf5fa5a677d6990,2020-11-06,[kreier/ESP32] Update analog_pins_read.ino,3,27
https://github.com/kreier/ESP32/commit/1a8cb08cd8e11198fe48afeadbdb2d3b54112b19,2020-11-06,[kreier/ESP32] sample stages to determine power consumption,6,44
https://github.com/kreier/ESP32/commit/e0dd8b8e2f54f26ab4ab09843489dcc6fe20855b,2020-11-06,[kreier/ESP32] Create analog_pins_read.ino,3,27
https://github.com/kreier/ESP32/commit/be8658af865e79a10a3ccdabb678578684cf4bd2,2020-10-29,[kreier/ESP32] updated setup in science library D1 HCM,7,39
https://github.com/kreier/ESP32/commit/924a5359deb891631a048bde0e9965576f6871f0,2020-10-26,[kreier/ESP32] sends float temp to serial for plotter,7,38
https://github.com/kreier/ESP32/commit/bcb716295a9dd34b3c6f4d4d453850092b79223d,2020-10-26,[kreier/ESP32] updated pins,2,12
https://github.com/kreier/ESP32/commit/c4bcb310d0d952f8fe669347f2688fe616d0102a,2020-10-26,[kreier/ESP32] updated NodeMCU,2,15
https://github.com/kreier/ESP32/commit/eab83db697e00e28b7a720540235a6076eed7697,2020-10-22,[kreier/ESP32] Merge branch 'master' of https://github.com/kreier/ESP32,9,56
https://github.com/kreier/ESP32/commit/e728e920ffeac711c02de7ab711dd9700aaf12e5,2020-10-22,"[kreier/ESP32] new boards, reorganized",3,23
https://github.com/kreier/ESP32/commit/73d36d34426cfa62ead74a6c610787e44e550098,2020-10-22,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/2ce5341a7f2a4774207d72b4598a5be2449010bf,2020-10-22,[kreier/ESP32] relocated important project,3,27
https://github.com/kreier/ESP32/commit/f5d8368c30177c423f6ae5bc73f5942acb1cadda,2020-10-22,[kreier/ESP32] Create README.md,3,16
https://github.com/kreier/ESP32/commit/20e30ba918ba3853ebb7025b22357f8ce6db603d,2020-10-22,[kreier/ESP32] Create startup-post.ino,4,23
https://github.com/kreier/ESP32/commit/8edf47d7f35d5a920295de332cb552a1087642d2,2020-10-15,[kreier/ESP32] Merge branch 'master' of https://github.com/kreier/ESP32,9,56
https://github.com/kreier/ESP32/commit/c4163b641399d1de41cb3a1843b71ef67c490b72,2020-10-15,[kreier/ESP32] instructions for plotting included,4,34
https://github.com/kreier/ESP32/commit/0f781c890c600a3c2a98236b9ab8b13444101e33,2020-10-14,[kreier/ESP32] Update and rename Blink2020_sweep.ino to Blink2020sweep.ino,8,59
https://github.com/kreier/ESP32/commit/8ca0601cd562e79622210958fce9f94f78d4151d,2020-10-12,[kreier/ESP32] Set theme jekyll-theme-hacker,5,29
https://github.com/kreier/ESP32/commit/c81186c97d0043efab46bce5c1f431baa5c5b333,2020-10-01,[kreier/ESP32] adopt blue color scheme,4,23
https://github.com/kreier/ESP32/commit/2c69a2bab54a59e1726db9d65e3add9f25f7491d,2020-07-10,"[kreier/ESP32] list of boards updated, and code",6,32
https://github.com/kreier/ESP32/commit/5e3f4832e95929e9e97454e586e941eac8f23f5f,2020-07-10,[kreier/ESP32] updated list of boards,4,22
https://github.com/kreier/ESP32/commit/35f638b05a2750acb4087d2ccdf07a2600784ac1,2020-07-08,[kreier/ESP32] get time from DS3231 formatted via i2c,7,38
https://github.com/kreier/ESP32/commit/42029efc594334ab2f8c0eef4fe404c51e92ba0c,2020-07-06,[kreier/ESP32] set time DS3231 with instructions,5,33
https://github.com/kreier/ESP32/commit/1ceb94cb3218d8d77abaf7ee882d738cff875249,2020-07-06,[kreier/ESP32] https://github.com/NorthernWidget/DS3231/tree/master/examples,8,61
https://github.com/kreier/ESP32/commit/d06ad8bd0e2d66a0fc4c1a938a9f360eb5dc1fbf,2020-07-06,[kreier/ESP32] link to code included,4,21
https://github.com/kreier/ESP32/commit/759867f34b22679ffcfa74779424a22cf22f6b53,2020-07-06,[kreier/ESP32] new scanner for RTC,4,19
https://github.com/kreier/ESP32/commit/1e08cb9bedf2348b9b8520414469ca6e1b29a191,2020-06-30,[kreier/ESP32] update 20200630,2,15
https://github.com/kreier/ESP32/commit/9dfb163fb9762b8b71587e0abe0b2d46da246adf,2020-06-29,[kreier/ESP32] included NODEMCU and ATMega 2560,5,32
https://github.com/kreier/ESP32/commit/03a85904ce1cfdbe252b46769a3afd606e6ce78e,2020-06-24,[kreier/ESP32] 2020/06/23,3,10
https://github.com/kreier/ESP32/commit/9bd4d3e266bc7cc5d4cec1489cf467947f1f1c53,2020-06-23,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/434081fbb593ff6b1c485ef89ff69921bf470ef7,2020-06-23,"[kreier/ESP32] resized picture, new structure",4,30
https://github.com/kreier/ESP32/commit/4590ee38e5387b026930d1472cd3cd4305345db0,2020-06-22,[kreier/ESP32] sniplets from simple investigations June 2020,6,45
https://github.com/kreier/ESP32/commit/9b39fdd94bc8d654d76fda093d583379be84d889,2019-12-31,[kreier/ESP32] Set theme jekyll-theme-cayman,5,29
https://github.com/kreier/ESP32/commit/a39b4d1523a511f93029a9c8cdde86dffbb77b84,2019-12-31,[kreier/ESP32] Update LICENSE,2,14
https://github.com/kreier/ESP32/commit/1a64673f383428fd8963b9a612d131a61570bf06,2019-12-17,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/f347f04c2aa843920b7c28f31878639d1dee25e5,2019-12-17,[kreier/ESP32] copy from circuits4you - temperature 53.33 degree,7,49
https://github.com/kreier/ESP32/commit/9aaddc737b796560edceafd37961cbf2f7f4532b,2019-12-17,[kreier/ESP32] Create README.md,3,16
https://github.com/kreier/ESP32/commit/2a91fe2062f3f7fb4423c671c934e52199f377ea,2019-04-07,"[kreier/ESP32] Blue LED indicates BLE connection, motor values calculated",8,58
https://github.com/kreier/ESP32/commit/ffa3587b36f6e6141766b5c3a486767ada37761e,2019-04-07,"[kreier/ESP32] blinking LED indicates Bluetooth status, Motor values calculated",8,64
https://github.com/kreier/ESP32/commit/ca54986ea877b0a9ee706955c1a9ed5641778272,2019-03-27,[kreier/ESP32] exports all 6 buttons and joystick values to the serial port,11,60
https://github.com/kreier/ESP32/commit/d928eb2ff982e819d57748fb73eac18339affc97,2019-03-27,[kreier/ESP32] only 91 lines left from 113,6,27
https://github.com/kreier/ESP32/commit/79748243ee76fa231165bbb12da986fb13dd745b,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/f9bd598c13f56be7286a6c4bc25b7fd20f650302,2019-03-27,[kreier/ESP32] Rename GoBLE_reciever_1.0.ino to GoBLE_reciever_0.1.ino,8,55
https://github.com/kreier/ESP32/commit/f57eced1e91b7934c58bcbd78f5370f862a5b335,2019-03-27,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/18d37912850eb8e85291811a8c6a7b93d1c2dc04,2019-03-27,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/68bdfe87044414266e8e29fd5f49183474cc6d79,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/90e99168de34a1ddd2d379008b216b41e7513563,2019-03-27,[kreier/ESP32] Create README.md,3,16
https://github.com/kreier/ESP32/commit/920cafac31cb3f523f7c98e8e1fe195d07a9fcd7,2019-03-27,[kreier/ESP32] Create GoBLE reciever.ino,4,25
https://github.com/kreier/ESP32/commit/5e84139095cefefbc4ce520718d2959d62632e4e,2019-03-27,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/5a492b55543590e28069dd46d2e71274f2877ba9,2019-03-27,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/6b22cb25f5051808edb1c88c9df9f00f8dc7e678,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/cefe68b59cfc648a323a34fc6c982559a5c19d5a,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/4bd80814d0fc672194292c137e1e85a4ffb48bb1,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/22c35393d127dc16a001466ddc97b1c57cdf0742,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/5873a4e7ed01651a9bcd00763db5950f67750e3d,2019-03-27,[kreier/ESP32] Delete info.md,3,14
https://github.com/kreier/ESP32/commit/2b5af976c602851c65b71a148994c75b8fddd644,2019-03-27,[kreier/ESP32] Add files via upload,4,20
https://github.com/kreier/ESP32/commit/7f40162c57c33043da6bfc8d3cf672821924a8ca,2019-03-27,[kreier/ESP32] Create README.md,3,16
https://github.com/kreier/ESP32/commit/74835d23e2bd9a8224cc814d4446bc0f4aa812d9,2019-03-27,[kreier/ESP32] Create info.md,3,14
https://github.com/kreier/ESP32/commit/e2c21c4e4cf91a92cb987934b03c5f9a7730983c,2019-03-26,[kreier/ESP32] included image,2,14
https://github.com/kreier/ESP32/commit/966a5b2f263fed47aa71f118f523f47612d6e4f9,2019-03-26,[kreier/ESP32] two ESP32 working,3,17
https://github.com/kreier/ESP32/commit/ce4489bbf58cae2eae1c8d748e6dc65692986f59,2019-03-26,[kreier/ESP32] Update README.md,3,16
https://github.com/kreier/ESP32/commit/5aa9a8f7fa30f7ca40bbe374a6fecca13a4db56f,2019-03-26,[kreier/ESP32] Initial commit,2,14
https://github.com/kreier/ESP8266/commit/98e2e3ea9b3543ba6702610877d12e3f73eedfa3,2025-05-12,[kreier/ESP8266] update 2025,2,11
https://github.com/kreier/ESP8266/commit/4609d79edd60ac82b4be46a36b2d7d7f2d7672e9,2024-03-13,[kreier/ESP8266] adjusted for T400 robot with OLED,6,33
https://github.com/kreier/ESP8266/commit/c90e1598ffe136e23333ab154b9905617b228050,2024-01-09,[kreier/ESP8266] adapted for rp2040,3,18
https://github.com/kreier/ESP8266/commit/729d0b4c70f3460478aa71252e879a5cd3c99124,2024-01-04,[kreier/ESP8266] fixed time measurement for longer periods,6,41
https://github.com/kreier/ESP8266/commit/42b8824d90373ca7eb06a1ec11a355bb640952bb,2024-01-01,"[kreier/ESP8266] almost done, just percent not working",6,37
https://github.com/kreier/ESP8266/commit/69a0e5141b3dfd314c0f29e81fd7b008277279cf,2023-12-31,"[kreier/ESP8266] restored Adafruit implementation, new u8g2",5,42
https://github.com/kreier/ESP8266/commit/417b3c88ff66c72b13dec27cd32c76101244bb05,2023-12-31,[kreier/ESP8266] sketch for new display driver outlined,6,38
https://github.com/kreier/ESP8266/commit/bc196cf92605c30048ead03fa0aa11e1d0b567c7,2023-12-31,[kreier/ESP8266] second board activated with U8g2,5,32
https://github.com/kreier/ESP8266/commit/0ad2b091d264c39a09d117ef14a35d02e761dfd5,2023-12-31,[kreier/ESP8266] another OLED library,3,20
https://github.com/kreier/ESP8266/commit/246c04a241f17b25d48df33baf80cb4723e6a066,2023-12-31,[kreier/ESP8266] adjustments for new display,4,27
https://github.com/kreier/ESP8266/commit/c894548656d57f4aaf9e63b68672e15bdcb3e1d4,2023-12-31,[kreier/ESP8266] updated documentation and running scope,5,39
https://github.com/kreier/ESP8266/commit/de54276ffbebf7647dabe83d1a2a6d73f5c7f9bc,2023-12-30,[kreier/ESP8266] first results to 10 million,5,27
https://github.com/kreier/ESP8266/commit/0388648e381fc1210baeca2eacff2173655b98ec,2023-12-30,[kreier/ESP8266] got SSD1306 display and buttons working,6,39
https://github.com/kreier/ESP8266/commit/d2ea3d00c33b050dd8ba4cc7b632f92f56929517,2023-12-11,[kreier/ESP8266] adjust for boot sequence serial speed,6,37
https://github.com/kreier/ESP8266/commit/264b327cbc84b22455653251db35e216f2d37743,2020-12-17,[kreier/ESP8266] Merge pull request #1 from kreier/master,7,40
https://github.com/kreier/ESP8266/commit/d56e82304abeed23e9503e8802ed42b76b541e3c,2020-12-17,[kreier/ESP8266] documented display driver and i2c scanner,6,41
https://github.com/kreier/ESP8266/commit/0a2a7c635098f6d3d4b2cc813d8e8d753b6a8f74,2020-08-31,[kreier/ESP8266] short overview or project,4,25
https://github.com/kreier/ESP8266/commit/9dc188855689189fcc5286bccc6acfd83b52e4b0,2020-08-31,"[kreier/ESP8266] design, oled and serial output",5,30
https://github.com/kreier/ESP8266/commit/e1111acea30213ba9b6a51e652f6bb7baf3e4131,2020-08-31,"[kreier/ESP8266] screenshot August 26th, 2020",4,28
https://github.com/kreier/ESP8266/commit/755c1c5e4d67124e728d2494e219599cf48abc65,2020-08-31,[kreier/ESP8266] boards and i2c_scanner,3,22
https://github.com/kreier/ESP8266/commit/9fc01525795c70f2a48986954bd774cc31979759,2020-08-31,[kreier/ESP8266] Add files via upload,4,20
https://github.com/kreier/ESP8266/commit/d00f236ddbe9b0fd73d919a5edd36e9744596990,2020-08-31,[kreier/ESP8266] updated I2C scanner,3,19
https://github.com/kreier/ESP8266/commit/ca3bbe01505c13071e469e6860543a5eb100d295,2020-07-14,[kreier/ESP8266] v0.3 updated pin definition,5,27
https://github.com/kreier/ESP8266/commit/81b005dd697525f1e7f13a52b28938bc104d5096,2020-07-14,[kreier/ESP8266] found i2c on oled and serial,6,28
https://github.com/kreier/ESP8266/commit/018271787b6b5c9b26a2969b15059bf858e5aec1,2020-07-14,"[kreier/ESP8266] time and temp on 1.3"" 26x9 display",8,34
https://github.com/kreier/ESP8266/commit/e631254b0a1dd9636935aa7076be21c4cc06f895,2020-07-14,"[kreier/ESP8266] display time and temp 26x9 on 1.3"" display",9,42
https://github.com/kreier/ESP8266/commit/4ed705c6bc48a73bb25e3f153f5d02e383bbf2d6,2020-07-14,"[kreier/ESP8266] v0.2 with 1.3"" OLED SPI display for time",10,40
https://github.com/kreier/ESP8266/commit/5dcb457fb07252787408ff8ddd8c73aeb64c1b8a,2020-07-13,[kreier/ESP8266] updated RTC output,3,18
https://github.com/kreier/ESP8266/commit/0f1d047a863d11b46598d99c6614111980405c55,2020-07-13,[kreier/ESP8266] RTC DS3231 on ESP8266,4,21
https://github.com/kreier/ESP8266/commit/23123d02762fd79852bc84acd22b16cef345e2c3,2020-07-06,[kreier/ESP8266] Set theme jekyll-theme-cayman,5,29
https://github.com/kreier/ESP8266/commit/7225a8d3b05c578a53ffb7816b3638136bfe38c8,2020-07-02,[kreier/ESP8266] temperature measurement with LM35,4,33
https://github.com/kreier/ESP8266/commit/d86ce476599af9cd69133050923445aec7fc072a,2020-07-02,[kreier/ESP8266] Google Sheets export adjusted for Excel,6,39
https://github.com/kreier/ESP8266/commit/c0920ef7745e6ee7880d098e74393dc803d8c1a5,2020-07-02,[kreier/ESP8266] updated overview with pictures and code,6,39
https://github.com/kreier/ESP8266/commit/d48020327f4c768a5b6dad49ab00c32b2eb3cebf,2020-07-02,[kreier/ESP8266] calibration old ESP8266 with 81mA standby,6,41
https://github.com/kreier/ESP8266/commit/b93513a709437607558c26a034fd3480571f224c,2020-07-01,[kreier/ESP8266] linearity of ADC - cut off at 3.1 volt,9,38
https://github.com/kreier/ESP8266/commit/e77db117f328ad250a16b108a35b722dd21ce564,2020-07-01,[kreier/ESP8266] Create README.md,3,16
https://github.com/kreier/ESP8266/commit/28cb83d06c6082fc3dd396588f0b922ca6165f52,2020-07-01,[kreier/ESP8266] Create read_analog.ino,3,22
https://github.com/kreier/ESP8266/commit/41248a82a03c05c83c8b0ef1b701ba576b6afde5,2020-07-01,[kreier/ESP8266] fast double blink with inverted logic for ESP8266,8,49
https://github.com/kreier/ESP8266/commit/5503591beeea4359f80db9a6f718d105b0a665c2,2020-07-01,[kreier/ESP8266] Update README.md,3,16
https://github.com/kreier/ESP8266/commit/c745fa808dbf023265c844ae1c02885ac78c81f3,2020-07-01,[kreier/ESP8266] make monitor works in /coremark and /helloworld,7,47
https://github.com/kreier/ESP8266/commit/a05fdefaeff8ccd2c26727ff2cb6255e46dc5f4f,2020-07-01,[kreier/ESP8266] Create README.md,3,16
https://github.com/kreier/ESP8266/commit/906cfc60353afb68f65640ce13909b85465b6180,2020-02-19,[kreier/ESP8266] Update display_5x7.ino,3,22
https://github.com/kreier/ESP8266/commit/50af6580916e3ab35017f5476499be486c156bb8,2020-01-29,[kreier/ESP8266] Update display_5x7.ino,3,22
https://github.com/kreier/ESP8266/commit/060bf44c5250eeeb15ae97af592ebf61a27e3ed1,2020-01-28,[kreier/ESP8266] Update readme.md,3,16
https://github.com/kreier/ESP8266/commit/63fe3ff5be68b8356db2ca11ee2be234d66c7427,2020-01-28,[kreier/ESP8266] Update 2020,2,11
https://github.com/kreier/ESP8266/commit/b54cb5913e89b814bb6ec808b3a3d0382543f496,2020-01-28,[kreier/ESP8266] Create .gitignore,2,17
https://github.com/kreier/ESP8266/commit/8b51d683757047dedbd044140ae47bb57f6fe19d,2020-01-28,[kreier/ESP8266] update display ssd1306 and sh1106,5,33
https://github.com/kreier/ESP8266/commit/17884f17c84657e85468b1a2ceac008921f16883,2019-04-11,[kreier/ESP8266] Create install.php,3,18
https://github.com/kreier/ESP8266/commit/1cf06c20ea2b481fded302728e677c1c278046d2,2019-04-11,[kreier/ESP8266] Create http_post.ino,3,20
https://github.com/kreier/ESP8266/commit/a39239eab1379903e80dfa5b8b71f941070ea76c,2019-04-11,[kreier/ESP8266] Create README.md,3,16
https://github.com/kreier/ESP8266/commit/279d7c6a1eaa2772fbedfc227352a8c75d6346bf,2019-04-10,[kreier/ESP8266] Add files via upload,4,20
https://github.com/kreier/ESP8266/commit/5a068579a158da290c5bc9797c9ceca04098f5db,2019-04-10,[kreier/ESP8266] Update README.md,3,16
https://github.com/kreier/ESP8266/commit/35738d4e1bd58ae3acae9619f1c201a5d2e6a69d,2019-04-10,[kreier/ESP8266] Create README.md,3,16
https://github.com/kreier/ESP8266/commit/87b1b5444bc9856cf89da2e4ca7ac63978ae8a69,2019-04-10,[kreier/ESP8266] Initial commit,2,14
https://github.com/kreier/fan_tachometer/commit/d3c985a9ca48e4a594447b5c04172f639f028954,2022-06-17,[kreier/fan_tachometer] clean up,2,8
https://github.com/kreier/fan_tachometer/commit/cfded28d0a46c450399242b240e5095f8dd70a8e,2022-06-13,[kreier/fan_tachometer] included centrifuge data,3,24
https://github.com/kreier/fan_tachometer/commit/e3ed05ff7d1d2ad499d59a3754d372932f7e5139,2022-06-13,[kreier/fan_tachometer] Add files via upload,4,20
https://github.com/kreier/fan_tachometer/commit/19ca7040e98ae40210ed4e292124886db964cdc9,2022-06-08,[kreier/fan_tachometer] works up to 4000 rpm,5,20
https://github.com/kreier/fan_tachometer/commit/a9d3f79d6f0b631298b5e9ece2810ce259caad4d,2022-06-03,[kreier/fan_tachometer] Create fan_rpm_threshold.py,3,27
https://github.com/kreier/fan_tachometer/commit/09dfebe199f129ff4a270052dc885c99fa94ebab,2022-06-01,[kreier/fan_tachometer] updated for Synology Diskstation,4,32
https://github.com/kreier/fan_tachometer/commit/9c5dc31caad787345f5bff90bd66909abeb568e3,2022-06-01,[kreier/fan_tachometer] Update README.md,3,16
https://github.com/kreier/fan_tachometer/commit/7047cef46cd3760fa9ee83051cbe99952eccce87,2022-06-01,"[kreier/fan_tachometer] documentation May 26th, 2022",4,28
https://github.com/kreier/fan_tachometer/commit/3fcd5722240a9cac21c075a57b949dbef305f306,2022-06-01,[kreier/fan_tachometer] Update README.md,3,16
https://github.com/kreier/fan_tachometer/commit/88855ac523bc61c0f1eea9a45ae3ac8387981279,2022-06-01,[kreier/fan_tachometer] Initial commit,2,14
https://github.com/kreier/floatwheel/commit/95a80cdce8cf7921f26c440299776a44d1cdd3d5,2022-01-25,[kreier/floatwheel] Merge branch 'main' of https://github.com/kreier/floatwheel,9,59
https://github.com/kreier/floatwheel/commit/201bf206b20b3a14a1f1140bd83dbe6d3e543c74,2022-01-25,[kreier/floatwheel] fix for Synology Diskstation,4,28
https://github.com/kreier/floatwheel/commit/f479a2e1ccadf445258d72f035e5f75940b47c1f,2022-01-24,[kreier/floatwheel] fixed typo and pictures,4,23
https://github.com/kreier/floatwheel/commit/5edb81efb64d934658cc5f3e3801a9011a17d505,2022-01-24,[kreier/floatwheel] Create README.md,3,16
https://github.com/kreier/floatwheel/commit/b9b92df16e2ad0927b9f676b2fda16bbf781c5d0,2022-01-18,[kreier/floatwheel] Set theme jekyll-theme-leap-day,6,31
https://github.com/kreier/floatwheel/commit/21cd931660132e3d61d638f504cd0920496fc4f7,2022-01-18,[kreier/floatwheel] Update index.md,3,15
https://github.com/kreier/floatwheel/commit/b3df2230cab1fa76f5de8a9f6276efb8336a8f2f,2022-01-18,[kreier/floatwheel] Update README.md,3,16
https://github.com/kreier/floatwheel/commit/82cc0cf48074843d6ee0525cda54608f069445d3,2022-01-18,[kreier/floatwheel] Update README.md,3,16
https://github.com/kreier/floatwheel/commit/1d9570fd2e6a73d6375e61b7284187a26ba014d9,2022-01-14,[kreier/floatwheel] documentation,1,13
https://github.com/kreier/floatwheel/commit/74fe6566311a926b6d3f6dcd78390c969628e190,2022-01-13,[kreier/floatwheel] Initial commit,2,14
https://github.com/kreier/Food-PMH/commit/62e837bbd430e0f84ac182d9fa17d347d15c4b75,2023-01-02,[kreier/Food-PMH] working prototype for Annam Gourmet,5,35
https://github.com/kreier/Food-PMH/commit/13e1075078fffc840b88e84dc9ca4f9f508a95e2,2023-01-02,[kreier/Food-PMH] patch 2023 to work from Argentina,6,33
https://github.com/kreier/Food-PMH/commit/c30d8b1cab9591b3ae062f0659aef657c5855026,2022-11-29,[kreier/Food-PMH] Create .gitignore,2,17
https://github.com/kreier/Food-PMH/commit/5d896fd45b8f8dbeb59676dd0d694a0495e04cbe,2022-11-29,[kreier/Food-PMH] Create README.md,3,16
https://github.com/kreier/force-curves/commit/8d72e885434d69b0715ee20b1e06ef2b56dc3ee7,2025-03-06,[kreier/force-curves] fixed links to data files,5,25
https://github.com/kreier/force-curves/commit/8def6d44e084dac6a44e24932c9fddc68fd00ce3,2025-03-06,[kreier/force-curves] include links to the remaining more than 1000 switches,9,54
https://github.com/kreier/force-curves/commit/cafe92419d083f0750417e079b09a4fb0deed4e0,2025-03-06,[kreier/force-curves] fix badge after Jekyll fix,5,26
https://github.com/kreier/force-curves/commit/c0a14d90676ed7b04a29d4b0ad4f4f3a8d6a5844,2025-03-06,[kreier/force-curves] Update jekyll.yml,3,17
https://github.com/kreier/force-curves/commit/476ca1889e0c5b1a346f17a10f87c9d3017d0b2b,2025-03-06,[kreier/force-curves] Delete .github/workflows/static.yml,5,35
https://github.com/kreier/force-curves/commit/06a5e8d7bb6557d3da857dbd43e52c24cc374da8,2025-03-06,[kreier/force-curves] Create jekyll.yml,3,17
https://github.com/kreier/force-curves/commit/3fba36a79b530b04ce11de76dddc97cc8022f9bd,2025-03-06,[kreier/force-curves] Create static.yml,3,17
https://github.com/kreier/force-curves/commit/a1541e27e4b72a8d48ef13afdf106f67f4f8912c,2025-03-05,[kreier/force-curves] include B and C,4,15
https://github.com/kreier/force-curves/commit/d16ec311f20990780f37f4d704a7ccfb38592e67,2025-03-04,"[kreier/force-curves] fix, delete oversized artifacts, excluded _data",6,47
https://github.com/kreier/force-curves/commit/2a2bceeff919e35c79c5742efc25b53005b20de4,2025-03-04,[kreier/force-curves] reorganized 2025-03-04,4,22
https://github.com/kreier/force-curves/commit/7eb8e19333988642d0636eac4e5e2920e201263e,2025-03-04,[kreier/force-curves] move data to _data subfolder to be ignored by jekyll,10,52
https://github.com/kreier/force-curves/commit/b58c0dc38bc75b76817e5b8edacb5dfd187071f1,2025-03-04,[kreier/force-curves] Update README.md,3,16
https://github.com/kreier/force-curves/commit/bd5c7b23722959bb85e1cc0a0360b1e43fa06128,2025-03-04,[kreier/force-curves] Merge branch 'main' of https://github.com/kreier/force-curves,10,61
https://github.com/kreier/force-curves/commit/e4599fa98039666109cce28fc8d8cd0db779c0fa,2025-03-04,[kreier/force-curves] expand documentation,2,20
https://github.com/kreier/force-curves/commit/b1ef2ee83d494c72caf14f12e69477e86ce10ee7,2025-03-04,[kreier/force-curves] Create .gitignore,2,17
https://github.com/kreier/force-curves/commit/cc79d61a8fa03c09625fe6ae3ee8a1e12588a74e,2025-03-04,[kreier/force-curves] Create LICENSE,2,14
https://github.com/kreier/force-curves/commit/2997d1833ca71189925a12e219a1448e9bb33887,2025-03-04,"[kreier/force-curves] expand information, add links to other projects",7,47
https://github.com/kreier/force-curves/commit/b3771436fe6c9668acc3a55502bcbb01949b276f,2025-03-04,[kreier/force-curves] move all data into the data subfolder,7,37
https://github.com/kreier/frc/commit/8ed99ef18a320c9bbc791dce93a7ae6cb601b835,2022-12-29,[kreier/frc] outlook 2023,2,12
https://github.com/kreier/frc/commit/7922df8f9a6d28646f1d635042f91e0e52b6aa2c,2022-05-12,[kreier/frc] update LICENCE to comply with FRC,6,33
https://github.com/kreier/frc/commit/404b886a80144199d8ba3d0b6ac9e4045e8fad83,2022-05-12,[kreier/frc] documentation 2020,2,18
