Link,Content
https://saiht.de/blog/2016/08/08/bankkonto-1-standard-chartered/,"Bankkonto 1: Standard Chartered – Stay Curious. Stay Curious. About Hofkoh Saigon Bankkonto 1: Standard Chartered Written by Matthias in Saigon Für meinen Arbeitsvertrag benötige ich ein vietnamesisches Konto, damit mir mein Gehalt in vietnamesischen Dong (VND) überwiesen werden kann. Sonst würde der Arbeitsvertrag nicht genehmigt werden. Natürlich ist er sowohl in deutsch als auch in vietnamesisch verfasst und umfasst einen 8-Stunden-Tag mit einstündiger Mittagspause. Das hat zwar mit dem Lehreralltag nix zu tun, ist aber Standard. Andere Verträge gibt es nicht. Keine kürzere Arbeitszeit, schon gar keine Teilzeit. Na gut, also ein Konto eröffnen. Nico sagte am Tag seiner Hochzeit, dass er einige Probleme mit der BIDV – der Vertragsbank der Schule – hatte, plus Verständigungsschwierigkeiten, und daher zur Standard Chartered Bank gewechselt ist. Als englische Bank sprechen sie ohnehin englisch, alles ist problemlos. Wir fahren also am Montag früh zur Standard Chartered und beantragen ein Konto. Während einige Vietnamesen warten werden wir sofort zu einem Beraterplatz weitergeführt. Die Sonderbehandlung der “Langnasen” wird uns hier noch öfter begegnen. Online hatte ich mich schon informiert und meinen Reisepass mit Visum für meinen neuen PowerSaver Account mitgebracht. Wir füllen das dreiseitige englische Antragsformular aus und erfahren erste Details: So einfach geht das nicht. Unser Reisepass muss erst ins Vietnamesische übersetzt und die Übersetzung beglaubigt werden. Ich frage ungläubig nach: Eine englische Bank will die englischen Angaben in meinem Reisepass ins vietnamesische übersetzen? Beglaubigt? Wozu? Nun, es ist wohl Gesetz und die Bank kümmert sich selbst um die Details. Also gut. Jetzt braucht die nette Bankangestellte noch mein Einkommen. Ich kann nämlich nicht einfach so Geld nach Deutschland überweisen. Für jeden Betrag, den ich überweise, muss klar sein, aus welcher Quelle das Geld stammt. Wie genau man das auseinanderhalten will ist mir nicht klar, aber wohl das Gesetz. Auch diese Angabe erhält sie, voraussichtlich wird dieser Betrag wohl in Zukunft ohnehin regelmäßig auf dem Konto landen. Nun brauchen wir auch noch den Arbeitsvertrag!!! Ich will doch nur ein Konto eröffnen! Nein, sie braucht den Vertrag, sonst können wir kein Bankkonto eröffnen. Das stand nicht auf der Internetseite. Ist ihr egal. Macht nix, ich habe ihn eingescannt und auf meinem Tablet dabei. Bitte sehr! Nein, den Arbeitsvertrag können wie so nicht annehmen. Was?? Er ist nicht auf jeder Seite gestempelt, sondern nur auf der 10. Seite. Das genügt nicht! Damit die Bank ihn akzeptiert muss jede Seite gestempelt sein. Ich verstehe es nicht. Für mich ist dieser Vertrag ausreichend und bindend, aber um ein Bankkonto zu eröffnen genügt er nicht. Wir müssen morgen wiederkommen, mit jeder gestempelten Seite! (Auf die Idee mit Photoshop komme ich zu spät) Leider geht es nicht anderes und wir vertagen uns auf morgen. Da wir schon mal unterwegs sind, fragen wir gleich noch bei der Vietcombank im gleichen Gebäude nach. Unserer Übersetzerin Dung wird erklärt, dass für sie dieselben Regeln gelten würden, es ist keine Schikane der einen Bank. So genervt wie wir sind glauben wir es immer noch nicht. Wir fahren also auch noch zur BIDV in die Stadt. In der großen Filiale bestätigen auch diese Mitarbeiter, dass es so umständlich ist. Was soll’s. Zurück in der Schule drucke ich meinen Vertrag möglichst klein und unleserlich aus, dann wird ein roter Stempel über die aufgefächerten Seiten gedrückt. Der rote Stempel ist hier SEHR WICHTIG. Wir fragen uns, was der Mitarbeiterin wohl morgen noch einfallen könnte … der gestempelte aufgefächerte Vertrag Bank Kultur Vietnam ← Shoppen am Sonntag Bankkonto 2: sc.vn die Zweite → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/08/07/shoppen-am-sonntag/,"Shoppen am Sonntag – Stay Curious. Stay Curious. About Hofkoh Saigon Shoppen am Sonntag Written by Matthias in Saigon Über das Internet hatte ich einen Anbieter gefunden, der eine Xiaomi Smart Waage mit Bluetooth auch hier in HCMC verkauft. Es war schon 17:00 Uhr am Sonntag, als ich überlegte, ob dieser Laden wohl noch offen hätte. Also fuhr ich einfach mal vorbei, um zumindest die Adresse zu haben. Anscheinend gibt es am Sonntag nichts besonderes zu tun, man muss sich nicht erholen oder Zeit mit der Familie verbringen – der Laden war auf und ich konnte problemlos mit der Mastercard bezahlen! Was sind Ladenschlusszeiten? Aber ohne religiöse Beeinflussung ist wohl weder der Sabbat (Samstag) noch der Sonntag heilig oder arbeitsfrei. Business as usual. Das steht übrigens im krassen Kontrast zu den Öffnungszeiten von öffentlichen Einrichtungen oder Banken: Zwischen 12:00 Uhr und 13:30 Uhr braucht man gar nicht versuchen, dort vorstellig zu werden. Da ist nämlich Mittagspause – und die scheint heilig zu sein. Dafür schließen sie aber auch schon um 16:30 Uhr. Sie können es sich wohl leisten. Rückweg übrigens im Vietnam-Style: das dicke Paket baumelt am Lenker. Ladungssicherung? Was soll das sein? Ich halte es doch irgendwie fest 🙂 Kultur Vietnam ← Nico’s Hochzeit Bankkonto 1: Standard Chartered → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/08/06/nicos-hochzeit/,"Nico’s Hochzeit – Stay Curious. Stay Curious. About Hofkoh Saigon Nico’s Hochzeit Written by Matthias in Saigon Auch wenn die Überschrift mit einem Deppen-Apostroph beginnt, so bin ich doch innerhalb kürzester Zeit in das lokale soziale Leben integriert. Ein langjähriger Lehrer der IGS HCMC heiratet seine vietnamesische Freundin weitgehend traditionell und Dung Bui lädt mich ein, einfach mitzukommen. Nachdem wir bei Nicos Wohnung einige alte Freunde aus Deutschland und seinen Bruder abgeholt haben geht es zum Haus der Eltern der Braut. Hier wird auf die 7 Geschenke, die rituelle Übergabe, die Ehre der Urgroßeltern auf dem Hausaltar und weitere Details geachtet. Der weitere Verlauf ist zum Glück nicht so, wie in Vietnam üblich. Denn dann würden 100-500 Personen zum Essen eingeladen. Etwa von 12:00 bis 15:00 Uhr würden alle ein teures, aber nicht unbedingt wohlschmeckendes Mahl zu sich nehmen und dann nach Hause gehen. Nico freut sich hingegen auf etwas mehr Konversation mit Freunden und u.a. ein Video von Freunden, die nicht anwesend sein könne und die an seine Kindheit und verrückte Jugend erinnern. Die vietnamesische Verwandtschaft macht sich recht schnell aus dem Staub, die anderen sitzen bis 10:00 Uhr im Restaurant. Da wir dann unsere pädagogische Leiterin nach Hause bringen, beenden wir die Details an dieser Stelle 🙂 Kultur Vietnam ← neue Wohnung Shoppen am Sonntag → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/08/05/neue-wohnung/,"neue Wohnung – Stay Curious. Stay Curious. About Hofkoh Saigon neue Wohnung Written by Matthias in Saigon Dank meines ausgeprägten Schlafdefizites höre ich keinen Wecker. Nach Inbetriebnahme der Wetterstation will ich mich nur kurz hinlegen und schlafe von 9:00 bis 14:00 Uhr durch. Damit bin ich bei der Wohnungsbesichtigung um 11:00 Uhr natürlich nicht dabei. Später erhalte ich aber ein paar Fotos per WhatsApp und bin um 17:00 Uhr noch einmal dort. Als Erstbezug im 17. Stock des Lexington vereinbaren wir 12.000.000 VND (480 €) monatlich für 48 m² Apartment mit Security im ganzen Haus und einer Zugangskarte, um überhaupt mit dem Fahrstuhl in den 17. Stock zu kommen. Ich wohne im Block hinten links. Das Fitnessstudio ist im dritten Stock. Den Pool im fünften Stock auf dem Dach von Block E kann man auch gut erkennen. Da macht die neue Apple Watch (weil wasserdicht) auch Sinn und ich habe eine Ausrede, sie mir kaufen zu müssen 🙂 Im Vergleich entspricht das wohl dem lokalen Niveau in Distrikt für eine möblierte Wohnung. Ohne Fitnessraum in eher vietnamesischer Umgebung ist wohl auch 8.000.000 VND möglich oder 6.500.000 unmöbliert. Dann fehlt aber vielleicht sogar die Klimaanlage. Einen Entwurf des Mietvertrages bekommen ich für das Wochenende einmal mit. Und wünsche mir einen größeren Fernseher (30 Zoll ist zu wenig) und einen Internetanschluss und eine Matratze für das Bett. Es soll bis Montag da sein. Wohnung ← Ankunft Ho Chi Minh City Nico’s Hochzeit → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/08/04/ankunft-ho-chi-minh-city/,"Ankunft Ho Chi Minh City – Stay Curious. Stay Curious. About Hofkoh Saigon Ankunft Ho Chi Minh City Written by Matthias in Saigon , Schule Nach Abflug aus Berlin am Mittwoch und kurzem Zwischenstop in Moskau und 10 Stunden Flugzeit lande ich am Donnerstag früh um kurz nach 9:00 Uhr in Ho Chi Minh City. Warme 28 °C erwarten mich und lassen sofort nach einem kurzen Ersatz für meine Jeans wünschen. Wie versprochen holt mich Bernd vom Flughafen ab. Mit dem klimatisierten Taxi geht es durch das Verkehrschaos der Stadt in Richtung Schule. Dabei erfahre ich schon mal einige Details zum besonders kreativen und chaotischen Leben in dieser Stadt. Nachdem die Sachen erst mal in der Schule untergestellt sind fahre ich auf dem Sozius von Bernds Roller zum Einkaufszentrum An Phu und zum Geldautomaten. Ich kann maximal 5.000.000 VND abheben, das mache ich zwei mal und bin somit ganz schnell Multimillionär! Schritt eins ist erledigt: Geld! Schritt zwei: Mobilfunk und Internet. Auf zum Laden des Vertrauens, die Karte kostet einmalig 45.000 VND (1,80 €). Für monatlich 90.000 VND (3,60 €) erhalte ich 1,2 GB Datenvolumen und einigen Aufladebonus. So habe ich ausreichend *102# Gesprächsguthaben und freie SMS. Für das iPad gibt es auch eine neue Karte: DC500 von viettel kostet 500.000 VND (20 €) einmalig und gibt mir für die folgenden 12 Monate 5GB Surfvolumen im 3G-Netz. LTE oder 4G wird in diesem Jahr erst aufgebaut, vielleicht kommt es nächstes Jahr mit hinzu. Dank Google Maps und GPS habe ich jetzt überall einen digitalen Stadtplan und Routenassistent dabei. Der dritte Schritt: Ein eigener Roller. Gut, das Fahren in Ho Chi Minh City (HCMC) ist speziell, dazu später mehr. Aufgrund der Rahmenbedingungen hier (Spritpreis, Wetter, rudimentäre öffentliche Verkehrsmittel) hat praktische jeder einen Roller und bewegt sich damit fort. Also fahren wir zum Händler des Vertrauens in Thao Dien. Ich miete einen Sym Attila Victoria mit 110 cm³ 8,6PS Variomatik und Durchschnittsverbrauch von 2,5 Liter/100km bei einem Spritpreis von 15390 VND (0,62 €) je Liter. Das macht 1,5 Eurocent pro Kilometer – das ist schwer zu unterbieten. Im Mietvertrag für einen Monat steht neben der Miete von 1.200.000 VND (48 €) ein Pfand von 4.000.000 VND (160 €) und regelmäßige Wartung, Reparatur und Pannenservice. Noch ein Helm für 220.000 VND (8,80 €) und ab 16:00 Uhr fahre ich allein durch die Stadt. Ernährungstechnisch bin ich noch nicht so ganz experimentierfreudig und begebe mich in ein McDonalds. Jene gibt es erst seit Anfang 2015 in HCM, doch sind schon ausreichend Filialen über die Stadt verteilt. Und KFC, BurgerKing, Starbucks, Dunkin Donuts usw. fehlen natürlich nicht. Internet Verkehr HCMC Wohnung ← Lagerfeuer und Lightpainting neue Wohnung → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/04/23/lagerfeuer-und-lightpainting/,"Lagerfeuer und Lightpainting – Stay Curious. Stay Curious. About Hofkoh Saigon Lagerfeuer und Lightpainting Written by Matthias in Hofkoh , Schule Natürlich kann man auch am Lagerfeuer mit der Langzeitbelichtung einer Spiegelreflexkamera experimentieren: Ein brennender Stock erzeugt nach ein paar Sekunden ein einmaliges Kunstwerk: autarkes Wohnen Baumhaus Lagerfeuer Lightpainting ← Musteraufgaben Physik 10 Ankunft Ho Chi Minh City → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/04/05/musteraufgaben-klasse-10-vorlaeufig/,"Musteraufgaben Physik 10 – Stay Curious. Stay Curious. About Hofkoh Saigon Musteraufgaben Physik 10 Written by Matthias in Schule Musteraufgaben für die Klausur am 12. Februar 2016. Die Aufgaben werden am Montag in der 7. Stunde besprochen, also ab 12:45 Uhr. Eine Musterlösung wird hier später eingestellt. Musteraufgaben Musterlösung Aus aktuellem Anlass wurde das Thema auf das heutige Datum verschoben und steht oben in der Verlaufsliste. Ursprünglich wurde der Artikel am 5. Februar 2016 veröffentlicht. Musteraufgaben Physikunterricht ← Stirlingmotor Lagerfeuer und Lightpainting → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2016/03/01/stirlingmotor/,"Stirlingmotor – Stay Curious. Stay Curious. About Hofkoh Saigon Stirlingmotor Written by Matthias in Projects Bei allen Energieumwandlungen entsteht Wärme (u.a. durch Reibung), die meist als Energie “verlorengeht”. Schön wäre es, diese Wärmeenergie irgendwie nutzbar zu machen. Von Zeit zu Zeit wird dann der 200 Jahre alte Stirlingmotor als Lösung vorgeschlagen. Jene Wärmekraftmaschine wandelt tatsächlich Wärme wieder in mechanische Energie um. Wie sie funktioniert? Entweder in Wikipedia nachlesen oder ein Modell in China für 16€ bestellen und selbst ausprobieren: Leider wird immer wieder der geringe Wirkungsgrad dieser Maschine vergessen. Eine kurze Kalkulation von Aufwand und Nutzen beendet meist jenen Gedankenausflug. Trotzdem werden wohl Fakten und Meinungen weiterhin schön durcheinandergeworfen werden. Ich finde mein Modell schön. Physik ← Sternbilder im Winter Musteraufgaben Physik 10 → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/12/15/sternbilder-im-winter/,"Sternbilder im Winter – Stay Curious. Stay Curious. About Hofkoh Saigon Sternbilder im Winter Written by Matthias in Hofkoh , Schule Mit etwas Langzeitbelichtung sind die Sternbilder auf einer Aufnahme gut zu erkennen. Im Verlauf einiger Minuten sieht man die Drehung des Sternhimmels, hier in einem animierten GIF zusammengefasst. Astronomie Freizeit Physik ← Fortschritte Baumhausprojekt Stirlingmotor → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/11/22/fortschritte-baumbausprojekt/,"Fortschritte Baumhausprojekt – Stay Curious. Stay Curious. About Hofkoh Saigon Fortschritte Baumhausprojekt Written by Matthias in Hofkoh Wieder einmal bekam ich Besuch von Schülern aus Scheeßel, um das Projekt Baumhaus der Vollendung näher zu bringen. Heutiges Ziel war das fehlende linke Geländer der Terrasse. Ein wenig sind wir vorwärts gekommen. Außerdem haben wir noch Holz für das Lagerfeuer geschlagen. Bei jenem war Joris nur geistig dabei, während uns jemand anderes Gesellschaft leistete. In den frühen Morgenstunden fiel dann auch der erste Schnee. Nachdem der Anfang des November eher frühlings-haft war meldete sich hiermit der Winter richtig an. Baumhaus ← Lightpainting Sternbilder im Winter → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/11/21/lightpainting/,"Lightpainting – Stay Curious. Stay Curious. About Hofkoh Saigon Lightpainting Written by Matthias in Projects Eine Spiegelreflexkamera mit arretierbarem Fernauslöser bietet sich zu Light-painting geradezu an. Ausreichend dunkel war es auch: So entstehen schnell Jedi’s mit ihren Laserschwertern: Auch das Klonen wird viel einfacher: Man kann sich auch leicht von seinem Körper trennen: So setzt man sich nicht in die Nesseln, sondern ins Feuer: Freizeit Gartenparty ← Kinematik – Physik 10 Fortschritte Baumhausprojekt → Comments One response to “Lightpainting” January 24, 2016 Gudrun Pietzner Hallo Matthias- Deine Website ist wirklich gut. Wenn du das so auch mit meinen Blumen und Gartenbildern machen könntest, wäre das super! Liebe Grüße Gudrun Reply Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/11/16/kinematik-physik-10/,"Kinematik – Physik 10 – Stay Curious. Stay Curious. About Hofkoh Saigon Kinematik – Physik 10 Written by Matthias in Schule Aufgaben zur Bewegungslehre wiederholen sich jedes Jahr in den 10. Klassen der Gymnasien. Allgemein haben wir nur die gleichförmige Bewegung und die gleichmäßig beschleunigte Bewegung. Hier ein paar Aufgaben aus 2013 mit Lösung: Aufgaben 13.12.2013 Musterlösung 13.12.2013 Herbst 2015 kamen 6 weitere Aufgaben hinzu, die fünfte Aufgabe sollte als Hausaufgabe gelöst werden. Besprechung erfolgt am 16. 11. in der 7. Stunde und am 19.11. in der 7. Stunde. Die Klausur wird am 20.11. geschrieben. Aufgaben 06.11.2015 Lösung 1 – 3 sowie 4 und 5 Musteraufgaben Physikunterricht ← Revolution in der Bildung? Lightpainting → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/11/12/revolution-in-der-bildung/,"Revolution in der Bildung? – Stay Curious. Stay Curious. About Hofkoh Saigon Revolution in der Bildung? Written by Matthias in Schule Der Titel klingt ein wenig reißerisch, aber in dieser Form werden ja immer wieder Neuerungen im Bildungsbereich – meist technischer Natur – beschrieben. Und das schon seit 100 Jahren. Das Ergebnis hat Veritasium auf englisch einmal zusammengefasst: Will heißen: Man lernt aufgrund des sozialen Umfeldes, also einigen Gleichgesinnten (Gleichaltrigen) und einem Moderator (Lehrer). Das Medium oder die Art der Präsentation ist weit weniger wichtig. Ach ja, Veritasium beantwortet viele Fragen wie “ Ist Glas eine Flüssigkeit? ” oder “ Verursachen Handys Gehirntumore? ” oder “ Gibt es überhaupt eine von Menschen verursachte globale Erwärmung ?” oder auch “ Ist man morgens leichter als abends? ” Sie gehen auch der Frage eines echten freien Willens nach, wenn doch alles um uns herum den Gesetzen der Natur folgt und jene berechenbar sind. Die Antwort hat mit Information, Entropie und Quantenmechanik zu tun 🙂 Aber Vorsicht: Mitunter liegt man mit seiner Antwort deutlich daneben . Nur ist das ja auch die Absicht von Derek Muller . Ein Ergebnis seiner Doktorarbeit war, dass man auf diese Weise den größten Lerneffekt erzielt: https://www.youtube.com/watch?v=AcX3IW00nuk Und falls es mal still ist: Hoffentlich werdet ihr nicht verrückt ! Bildung neue Technologien Physikunterricht Youtube ← Physik 10. Klasse Kinematik – Physik 10 → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/11/06/physik-10-klasse/,"Physik 10. Klasse – Stay Curious. Stay Curious. About Hofkoh Saigon Physik 10. Klasse Written by Matthias in Schule Hier einmal ein paar Videos von Veritasium zum Thema Dynamik, Masse, Gewicht, Kraft, Beschleunigung, Bewegung usw: Unterschied zwischen Masse und Gewicht Fällt ein schweres Objekt schneller? Falsche Vorstellung zu fallenden Gegenständen Falsche Newtonsche Gesetze Drittes Newtonsches Gesetz Wissenschaftliche Notation Eichenschule Musteraufgaben Physik ← 360° VR Video Revolution in der Bildung? → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/10/15/360-grad-video/,"360° VR Video – Stay Curious. Stay Curious. About Hofkoh Saigon 360° VR Video Written by Matthias in Schule Seit Anfang des Jahres gibt es bei YouTube auch Videos mit 360° Rundumblick. Zum aktuellen Thema der Flüchtlinge hat die New York Times einen Film erstellt Unter den 60 Millionen Flüchtlingen weltweit sind 30 Millionen Kindern. Drei Einzelschicksale aus Syrien, der Ukraine und dem Sudan verdeutlichen die Situation: Auf einem Tablet oder Smartphone wird die Umgebung durch drehen und schwenken des Tablets erfahrbar. Youtube ← Globalisierung für Privatkunden Physik 10. Klasse → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/08/30/globalisierung-fuer-privatkunden/,"Globalisierung für Privatkunden – Stay Curious. Stay Curious. About Hofkoh Saigon Globalisierung für Privatkunden Written by Matthias in Projects , Travel Ich sitze hier in Hverir, Island , in einem Café und denke über die Erweiterung meiner digitalen Spiegelreflexkamera durch einen Kabelfernauslöser nach. Schwups mit dem iPad das Internet durchsucht und einen Anbieter in China gefunden. Bestellt und über Luxemburg (PayPal) bezahlt wird es mir in ein paar Tagen nach Niedersachsen geliefert. So sehr ist die Welt mittlerweile zu einem Dorf zusammengewachsen. Internet neue Technologien ← Die eigene Cloud 360° VR Video → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/08/24/die-eigene-cloud/,"Die eigene Cloud – Stay Curious. Stay Curious. About Hofkoh Saigon Die eigene Cloud Written by Matthias in Projects Ich sitze im Bus vom Flughafen Keflavik auf Island in Richtung Hauptstadt Reykjavik und entsinne mich an eine Tour durch die Berge des Kaukasus im Jahre 2010. An einer Stelle in Georgien sind wir auf abenteuerlichen Straßen einen Pass hinaufgefahren. Aufgrund der schlechten Straßenverhältnisse (trotz Empfehlung der ADAC-Straßenkarte) dauerte die Fahrt eine halben Tag. Ich fragte mich also, wie hoch dieser Pass wohl war. Kein Problem im Jahre 2015! Der Bus hat (natürlich) freies WLAN. Mit meinem Ipad Air verbinde ich mich mit meiner Synology DS215j in Hofkoh. Darauf sind unter anderem all meine digitalen Fotos (etwa 59000) sortiert gespeichert und ich finde schnell ein passendes Exemplar: Ein wenig in das Bild gezoomt und die 2025 Meter werden sichtbar: Eigentlich also doch gar nicht so viel. Begeisternd hieran ist vielmehr, wie man auch Tausende Kilometer von zu Hause entfernt Zugriff auf seine Dokumente hat – in einem Bus! Internet neue Technologien ← Wetter live: Blitze Globalisierung für Privatkunden → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/08/15/wetter-live-blitze/,"Wetter live: Blitze – Stay Curious. Stay Curious. About Hofkoh Saigon Wetter live: Blitze Written by Matthias in Projects Bei meinem Besuch im Ruhrgebiet machte mich ein Geograph, der hobbymaßig auch Meteorologe ist auf folgende Seite aufmerksam: http://blitzortung.org/ . Das Gewitter vom 14. August sieht dann so aus: Für das gesamte Gebiet Deutschlands sieht es dann wie folgt aus. Rechts noch eine Anzeige, welche Stationen zur Ortung beigetragen haben. Man kann unser Gewitter also noch in Belgien, Polen, Norwegen, Finnland und Dänemark messen. Internet Physik ← Regenparty Hofkoh Die eigene Cloud → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
https://saiht.de/blog/2015/07/10/regenparty-hofkoh/,"Regenparty Hofkoh – Stay Curious. Stay Curious. About Hofkoh Saigon Regenparty Hofkoh Written by Matthias in Leisure Mit dem Baumhaus geht es konstant vorwärts, die Rückwand ist jetzt schon dran und Dach weitgehend fertig: Die hintere Hälfte soll einmal vier Wände und eine Tür erhalten, damit es tatsächlich so etwas wie ein Haus wird. Eine Couch zum Übernachten hat der Nachbar schon zur Verfügung gestellt. Da sich der Baum mit dem Haus so langsam etwas nach links neigte, wurde vorne links eine Stütze unter das Haus gebaut, um das zu verhindern. Das Haus hält also eigentlich ganz am Baum, aber da der Baum noch lebt, neigt er sich auch gern zur einen oder anderen Seite – und das Haus wird schief. Mit der Stütze jedoch nicht mehr. Leider wird die Party nicht ganz so wie geplant, denn nach dem anfänglichen Sonnenschein setzt ein Gewitter ein. Auf dem folgenden Bild erkennt man sogar die einzelne Regentropfen: In der Ferne sehen auch die Wolken beeindruckend oder beängstigend aus: Baumhaus Gartenparty Hofkoh ← Medienkonsum die Zweite Wetter live: Blitze → Comments Leave a Reply Cancel reply Your email address will not be published. Required fields are marked * Comment * Name * Email * Website Save my name, email, and website in this browser for the next time I comment. Δ Stay Curious. saiht.de/blog blog About GitHub Twenty Twenty-Five Designed with WordPress"
