Title,Link,Word Count
"[kreier/thesis08] extracted images with Poppler tools","https://github.com/kreier/thesis08/commit/7d2c0bb08bd051a3bcd5c120840bd2f453d3a15e",5
"[kreier/thesis08] created with pdf2txt","https://github.com/kreier/thesis08/commit/c310b1faa983a4653c34ddf2e62cbc1377e295b0",3
"[kreier/thesis08] created with pdfminer.six","https://github.com/kreier/thesis08/commit/a88ec5bcbf251446a4fc1ea78798ea4312dcceb2",4
"[kreier/thesis08] step 1 recreating the TEX files","https://github.com/kreier/thesis08/commit/0ece4f0665a45dfb90935171ab83f5beb563cb58",6
"[vex-ssis/2025] Revise team details and awards in README","https://github.com/vex-ssis/2025/commit/2f643b3289f4b204a16e5ef5e11b18e842f3744a",17
"[vex-ssis/2025] Update README with new teams and Online Challenges info","https://github.com/vex-ssis/2025/commit/b5466c2496517edbc9794780ed3bb0787e89ac1e",36
"[kreier/thesis08] Revise README for thesis details and add badges","https://github.com/kreier/thesis08/commit/9bff391bd84f5b2302291cfe46ad7be80f95485c",18
"[kreier/thesis08] Final render from January 24, 2008","https://github.com/kreier/thesis08/commit/ea7b51f7086fd0ec68cb77130cdfd571d0abca4e",6
"[kreier/thesis08] Revise README for Diplothesis08 project","https://github.com/kreier/thesis08/commit/cf741d05b8733f347b52d25d81004a8e5d12b064",18
"[vex-ssis/2025] Update VEX Robotics Championship details in README","https://github.com/vex-ssis/2025/commit/a106ece0bb55949061a71d32dd4f0cca349c1822",7
"[vex-ssis/2026] Update README with virtual skills standings, fix typo","https://github.com/vex-ssis/2026/commit/c7a3cd32598d028f81724abb35ce58edaae3ec2a",16
"[vex-ssis/2026] update recent results","https://github.com/vex-ssis/2026/commit/8697e107cc143cc1a005d4e7375cbe99b83f7e15",3
"[kreier/language-families] Article from nature > nature human behaviour","https://github.com/kreier/language-families/commit/021595cbde62cfc99c2e1dc276e1813c2210b665",6
"[kreier/language-families] Update README with new sections and historical context","https://github.com/kreier/language-families/commit/ba2f1ffd6668ed797490cacfc6583a9a93ac6533",17
"[kreier/language-families] Merge branch 'main' of https://github.com/kreier/language-families","https://github.com/kreier/language-families/commit/a58570f92862354e4c7a0296c8abac2e251a250d",10
"[kreier/language-families] for placing visuals","https://github.com/kreier/language-families/commit/e67b9a1b74e25df9d1e75bd120324046320012c6",3
"[kreier/language-families] Enduring constraints on grammar revealed by Bayesian spatiophylogenetic analyses","https://github.com/kreier/language-families/commit/0425a601f9eb2aad36cd46232a6177dcdcefd915",32
"[vex-ssis/2025] Update competition spots and seasons in README","https://github.com/vex-ssis/2025/commit/0455ae9e6a512cde66ca301d568f401ae092c974",7
"[vex-ssis/2026] Revise event information and add signature event details","https://github.com/vex-ssis/2026/commit/422cf54ecbe943b1e582b9ff5861e8a68fa6ad53",26
"[vex-ssis/.github] Add history of Vietnam's participation at VEX Worlds","https://github.com/vex-ssis/.github/commit/530062cb65f27b8dc561dee40994d80ac457b7d9",33
"[vex-ssis/.github] Revise README for 2025-2026 and event updates","https://github.com/vex-ssis/.github/commit/1e654bf6e40d9ecab4bf35fb40c74edf507d2bd9",17
"[kreier/timeline] update PDF producer and creator","https://github.com/kreier/timeline/commit/85fe795b8b16b1cf4bf21c0b2161310567aa472e",5
"[kreier/promised-seed] update PDF producer and creator","https://github.com/kreier/promised-seed/commit/2344e41173aaca57560f3e2982fba4b8d97656cb",5
"[kreier/promised-seed] include producer","https://github.com/kreier/promised-seed/commit/e1539063c13a664e6ba6e41d652fb91753cab64c",2
"[kreier/promised-seed] cleaning up for v0.1 release","https://github.com/kreier/promised-seed/commit/4dc069524236684aee5b27c0a5e19fa57fd33b29",6
"[kreier/promised-seed] got a A3 document generated!","https://github.com/kreier/promised-seed/commit/d3e922f01f670fce1870bacfb90988f713d65b86",5
"[kreier/quartz] Quartz sync: Nov 19, 2025, 2:00 AM","https://github.com/kreier/quartz/commit/25ad2309448eefa0ec95a7b489f3b465fe1bd1d6",8
"[kreier/obsidian] Quartz sync: Nov 19, 2025, 2:00 AM","https://github.com/kreier/obsidian/commit/16ef033d3d28077438a32c2656474d0a096b350b",8
"[kreier/timeline] ISO-8859-1 (Latin-1) or Windows-1250 errors fixed","https://github.com/kreier/timeline/commit/366d0ddaab29b357db675cb58c3c414468279e5f",10
"[kreier/timeline] expanded history of 2006","https://github.com/kreier/timeline/commit/9c13b45e7a941893a962bb4c3feca3febf6fcdcb",4
"[kreier/timeline] linked vertical timeline from 2006","https://github.com/kreier/timeline/commit/532636872a78185b2330373a900fc0d134f4b042",5
"[kreier/timeline] include a recent empire visualization","https://github.com/kreier/timeline/commit/017c59a5f107d67250d3a4763c6d933e37aa6416",5
"[kreier/timeline] document 2006 history","https://github.com/kreier/timeline/commit/9295fb359bd2a6674dcf93f09a048beb8dec9201",3
"[kreier/timeline] include structure, reorganize","https://github.com/kreier/timeline/commit/94cbf2765c3ff967e0ecd053361c75d1518ba111",3
"[kreier/promised-seed] Include the history","https://github.com/kreier/promised-seed/commit/68bdc779f7d71e5e1a865e124a3720faf9d998a5",3
"[kreier/promised-seed] Merge branch 'main' of https://github.com/kreier/promised-seed","https://github.com/kreier/promised-seed/commit/398158e4d91ff975793b2137847b3754e6d4f729",10
"[kreier/promised-seed] history and size considerations","https://github.com/kreier/promised-seed/commit/bead54c4160781101bc5ce2a795c2a6d22d984f2",4
"[kreier/promised-seed] Update .gitignore to include .DS_Store for Synology Diskstation","https://github.com/kreier/promised-seed/commit/b211c07ac67cef8574700f832f649e723c94fff8",16
"[kreier/promised-seed] Initial commit","https://github.com/kreier/promised-seed/commit/94848ca1528a39d621691b86b90451101a7d629b",2
"[kreier/quartz] Quartz sync: Nov 16, 2025, 2:42 AM","https://github.com/kreier/quartz/commit/d4fa0422dececda82553c165c5b983e70acd046a",8
"[kreier/obsidian] Quartz sync: Nov 16, 2025, 2:42 AM","https://github.com/kreier/obsidian/commit/54a12270dd0b84f1f116477c544a5697d8588b11",8
"[kreier/quartz] Quartz sync: Nov 16, 2025, 2:21 AM","https://github.com/kreier/quartz/commit/11e4fc15f8ddedd56c9f8ab5940d1fd19b745d01",8
"[kreier/obsidian] Quartz sync: Nov 16, 2025, 2:21 AM","https://github.com/kreier/obsidian/commit/325a4a173a85d7899aa9258c1f5839a39a0880ba",8
"[kreier/quartz] Quartz sync: Nov 16, 2025, 2:17 AM","https://github.com/kreier/quartz/commit/807f7cfb60f2e1732088f24763df731cd96df5a0",8
"[kreier/obsidian] Quartz sync: Nov 16, 2025, 2:17 AM","https://github.com/kreier/obsidian/commit/600d10176df23fe0ea6311cbe2d9c31e16b6d888",8
"[kreier/logo] 5x5 raster for logo","https://github.com/kreier/logo/commit/c288d8a008e243cd7c4d29e7ba8961f606e925dd",4
"[kreier/quartz] slowly finding a working structure and date format","https://github.com/kreier/quartz/commit/6e5e879f37670a54ce054fce2d7467f2e107f26c",8
"[kreier/obsidian] slowly finding a working structure and date format","https://github.com/kreier/obsidian/commit/f6a7cf7d364fca22537214504c659e6b815bfe32",8
"[kreier/quartz] Merge pull request #8 from kreier/dependabot/npm_and_yarn/production-dependencies-3f756e6727","https://github.com/kreier/quartz/commit/f8c373ebf78244aa2aee7f830f39e66ee4db065b",24
"[kreier/quartz] Quartz sync: Nov 15, 2025, 12:38 PM","https://github.com/kreier/quartz/commit/023239fdd0731569d270e5f7831e46c8cb6ce968",8
"[kreier/obsidian] Quartz sync: Nov 15, 2025, 12:38 PM","https://github.com/kreier/obsidian/commit/ca0ebcb89da0fc49d1d0c7bf2c6dd7ebff34c117",8
"[kreier/quartz] Merge branch 'v4' of https://github.com/jackyzha0/quartz into v4","https://github.com/kreier/quartz/commit/043f0939b5672fc593dd74549ea81fe03f788eac",11
"[kreier/quartz] little restructure","https://github.com/kreier/quartz/commit/e91c46d779682068b3ededfc623107c29577c720",2
"[kreier/obsidian] little restructure","https://github.com/kreier/obsidian/commit/b5c26dc32db98e7985077b61865fbc7e25b622ca",2
"[kreier/quartz] Merge pull request #7 from kreier/dependabot/github_actions/ci-dependencies-5aba28dcfe","https://github.com/kreier/quartz/commit/070ab9da4f9b523e73bf9ad62c2240b477777397",24
"[kreier/quartz] Merge pull request #6 from kreier/dependabot/npm_and_yarn/production-dependencies-a5d154a665","https://github.com/kreier/quartz/commit/be2bc1c0ca88269baccf9f4ecc12e30ff81f1c76",24
"[kreier/quartz] Merge branch 'v4' into dependabot/npm_and_yarn/production-dependencies-a5d154a665","https://github.com/kreier/quartz/commit/7e3d66e3f6090a4ced74d4c4aa1ee2deef828d81",9
"[kreier/quartz] Merge branch 'v4' of https://github.com/jackyzha0/quartz into v4","https://github.com/kreier/quartz/commit/1cd4bac43c722d639fa42ab9bfdd2c43ec615d8a",11
"[kreier/timeline] Merge pull request #76 from kreier/5.11","https://github.com/kreier/timeline/commit/e46ec304b64de3646e2aa2c262c57a56fc0e77dc",18
"[kreier/timeline] reorganize China 3, 16 and Sui periods to avoid overlap in de","https://github.com/kreier/timeline/commit/6ff93d8bb380f88950990fc64e09fa411926c334",12
"[kreier/timeline] move three and 16 kingdoms up with Sui dynasty","https://github.com/kreier/timeline/commit/87a542a92878c4b5c7778d28472c98231108d447",9
"[kreier/timeline] include Sui dynasty for broken rice","https://github.com/kreier/timeline/commit/272fcd39ddda597825c86f46793f167f2d916f60",6
"[kreier/timeline] Merge pull request #75 from kreier/main","https://github.com/kreier/timeline/commit/47ad0bbe7471db3c970dc0955e26c63bed4a83bf",19
"[kreier/timeline] Merge pull request #74 from kreier/5.10","https://github.com/kreier/timeline/commit/d261d155c61d6b69f5186c56b22b04b9955d3521",13
"[kreier/study] Finished 2025-11-07","https://github.com/kreier/study/commit/b3c3a620f5e3527a4bfa88fef4e7cbc67a7fce5b",4
"[kreier/study] 2025/11/06","https://github.com/kreier/study/commit/aee3014a2c3c4cd103383f6ce96602bd67fb7d33",3
"[kreier/study] 2025/11/05","https://github.com/kreier/study/commit/1a45ca55f554cba9fb0ca738f2a87e3799a66240",3
"[kreier/study] trip Hanoi to Sapa","https://github.com/kreier/study/commit/7e1e4d5bbf8090ec1203760a361c81ca5246b7e2",4
"[kreier/quartz] updated structure with distinct folder names (for Breadcrumbs)","https://github.com/kreier/quartz/commit/4e3e33687e13945ee35f234aff9e2337e68611eb",8
"[kreier/obsidian] updated structure with distinct folder names (for Breadcrumbs)","https://github.com/kreier/obsidian/commit/cccf0c8878d4af8982fcac52c9010bfad034bc30",8
"[kreier/quartz] Projects and project was still mixed up","https://github.com/kreier/quartz/commit/fb4402919989f65b1de09bbb04fabb74161a5d5c",7
"[kreier/obsidian] Projects and project was still mixed up","https://github.com/kreier/obsidian/commit/b76e62bbbf9a64c13b5ef90b56a6d1a38894a984",7
"[kreier/quartz] new overview, empty link removed","https://github.com/kreier/quartz/commit/e970e13581b322beef7e403bf84d98ba23313efb",5
"[kreier/obsidian] new overview, empty link removed","https://github.com/kreier/obsidian/commit/cd89de84453421eb1da3b6394fcb5796f506173c",5
"[kreier/quartz] remove canvas, reorganize","https://github.com/kreier/quartz/commit/b71b31a5e9e1375cc0aca1549193920f4337a729",3
"[kreier/obsidian] remove canvas, reorganize","https://github.com/kreier/obsidian/commit/c1a2b66371cdc73d54c94002b7161c29224d3142",3
"[kreier/quartz] reorganized, removed suffix","https://github.com/kreier/quartz/commit/afaf872284a06ee32abcaaa30930f8286e323954",3
"[kreier/obsidian] reorganized, removed suffix","https://github.com/kreier/obsidian/commit/50aade6e20ecf0baec002a8edc661270595a7070",3
"[kreier/quartz] tags added to kreier.org, sitemap and timeline. And created date.","https://github.com/kreier/quartz/commit/55be1d16cd8760dc9bd0ff157dcd278b7f9b9ca8",21
"[kreier/obsidian] tags added to kreier.org, sitemap and timeline. And created date.","https://github.com/kreier/obsidian/commit/801643b4f6e997e41ba11983da91a5c4467c6691",21
"[kreier/quartz] finally all nodes are connected for the Graph","https://github.com/kreier/quartz/commit/ad9a364a95aac6473d95e34180f5a2016670b75c",8
"[kreier/obsidian] finally all nodes are connected for the Graph","https://github.com/kreier/obsidian/commit/f89824ddafb6b0ac20625e7bddf4bd4d98dd0a09",8
"[kreier/quartz] Hanoi morning update","https://github.com/kreier/quartz/commit/fa06818a15213c7a94c1fbe9536bd604947631f6",3
"[kreier/obsidian] Hanoi morning update","https://github.com/kreier/obsidian/commit/52da3c47aaaa244ab37c1db0b6d55cb94b5217ed",3
"[kreier/timeline] Update dictionary_zh.csv","https://github.com/kreier/timeline/commit/2d8731482e7bae80f76c402b027eafe6fbd4b709",3
"[kreier/quartz] Merge branch 'v4' of https://github.com/kreier/quartz into v4","https://github.com/kreier/quartz/commit/40109c773b49234609fd5fed588cbd2a9772b4df",11
"[kreier/quartz] fix small details","https://github.com/kreier/quartz/commit/97b836252ec6c9496c8b45713c1b871ed363e9ac",3
"[kreier/quartz] Add GitHub Actions workflow for deploying to Pages","https://github.com/kreier/quartz/commit/fd7a36d80785435102a8a6f7f8521861cc56a004",8
"[kreier/quartz] Add GitHub Actions workflow for deploying to Pages","https://github.com/kreier/quartz/commit/30343c1c70edf182c72c9e883c208fba6c2fa32d",8
"[kreier/quartz] Reorganized","https://github.com/kreier/quartz/commit/83ed6efddcf5286cfa92a5588e6f288ecf6cb4ae",1
"[kreier/obsidian] Reorganized","https://github.com/kreier/obsidian/commit/9a6c6bee7338ed2363060d01bd7bd2f4b18f6b08",1
"[kreier/quartz] Quartz sync: Oct 21, 2025, 10:47 PM","https://github.com/kreier/quartz/commit/fc2b583e7b08d7b61eff983528fc9459f56814ab",8
"[kreier/obsidian] Quartz sync: Oct 21, 2025, 10:47 PM","https://github.com/kreier/obsidian/commit/a7c11513b98d2923113b1fb853e9906dcb245b30",8
"[kreier/obsidian] Prepare for Quartz 4 with npm and node.js","https://github.com/kreier/obsidian/commit/b8505845f22b768611664cebb29c61c10e6e0db6",43
"[kreier/notes] Initial commit","https://github.com/kreier/notes/commit/b91bbf34b4d8773dc975283591a0a6d0b5087ca5",2
"[kreier/obsidian] New entry at new location of fault","https://github.com/kreier/obsidian/commit/757d919a782dd7067e32b4774cb39895f67830b1",7
"[kreier/study] returned 2025-10-20 from Phnom Penh","https://github.com/kreier/study/commit/22c4f3a78def604ed557ee2b99ce71b460ee3f96",7
"[kreier/obsidian] backup 2014","https://github.com/kreier/obsidian/commit/bd9109486f95cd116eb88c52776b841f6651d66b",2
"[kreier/obsidian] Update .gitignore to ignore .DS_Store for Synology Diskstation","https://github.com/kreier/obsidian/commit/edecc1e2a3e6439a6d1363466b698f48a433da0d",15
"[kreier/obsidian] Initial commit","https://github.com/kreier/obsidian/commit/c1e00d3ad7578cb20354bf3c971306e9194a09e7",2
"[kreier/saiht-parser] Merge pull request #5 from kreier/beta for v25.10.05beta","https://github.com/kreier/saiht-parser/commit/5d57a62d25aad1309da88ff10127b2cffae8d5b6",17
"[kreier/saiht-parser] now properly sorted","https://github.com/kreier/saiht-parser/commit/1299ff4bdad242ee87cc8d8f1b99bfdf47db21a3",3
"[kreier/saiht-parser] two new articles, including sort","https://github.com/kreier/saiht-parser/commit/cda65844800a4075f7ff13749d5576a28cb4605f",5
"[kreier/saiht-parser] Merge pull request #4 from kreier/alpha ","https://github.com/kreier/saiht-parser/commit/8633dbfe5a7ec1987f943e93f9e377f323f86fe1",11
"[kreier/saiht-parser] some work from 2015","https://github.com/kreier/saiht-parser/commit/31d71f876db3ffe8173613c6d299af91883aa2f2",4
"[kreier/saiht-parser] Rename index.html to index_old.html","https://github.com/kreier/saiht-parser/commit/03d7b98f1796b6a0c05494e17f3254957c02c9a8",6
"[kreier/saiht-parser] Merge pull request #3 from kreier/alpha","https://github.com/kreier/saiht-parser/commit/d9e0aa2b5c757d3e829b6f77e2e39ca9caed6414",11
"[kreier/saiht-parser] L1 and L2 lists linked","https://github.com/kreier/saiht-parser/commit/d0729c8429156a88ac2390cd0c217253004786d4",5
"[kreier/saiht-parser] L2 and L1 parsing with text done","https://github.com/kreier/saiht-parser/commit/b05aea4be649c3d4c0d1c0a1cdb0397abc95ac73",7
"[kreier/saiht-parser] number event fixed, L2 output works","https://github.com/kreier/saiht-parser/commit/f8a5802ab9e7be218bea51f05cf9bf64b841e658",6
"[kreier/saiht-parser] Merge pull request #2 from kreier/alpha","https://github.com/kreier/saiht-parser/commit/ecf7a09784a5415d4a2479977d943247ba5db697",25
"[kreier/saiht-parser] include YAML - Aint Markup Language","https://github.com/kreier/saiht-parser/commit/cf07ccf4a3c63c06c39703ce504647206cff5761",5
"[kreier/saiht-parser] automatic generation of README.md works","https://github.com/kreier/saiht-parser/commit/e44822fe0677c1768af69666c7f98193132d32df",6
"[kreier/saiht-parser] v25.10.03 creates list.csv for all events","https://github.com/kreier/saiht-parser/commit/e6bed6368839bd6a0e823681ae69de7550e10c02",9
"[kreier/saiht-parser] Merge pull request #1 from kreier/alpha for v25.10.02","https://github.com/kreier/saiht-parser/commit/22149d33b693e3b966c4c587eee1a81a8aabc72d",19
"[kreier/saiht-parser] actually did not apply for Mexico. They offered","https://github.com/kreier/saiht-parser/commit/94511ef1aed24a4d260784549e21f57502f8f110",8
"[kreier/saiht-parser] parsing of subfolder works, seach for MD files","https://github.com/kreier/saiht-parser/commit/1d3d3346fa18d071e2e5dd0a00ff57e8a9d2b270",8
"[kreier/saiht-parser] fix typos, include a list","https://github.com/kreier/saiht-parser/commit/056d1f095da8537927b972b709b50ce4ab3865b9",5
"[kreier/saiht-parser] more history from teaching","https://github.com/kreier/saiht-parser/commit/9b716d60d662724c823f498bc9185a79735a9ef7",4
"[kreier/timeline] reduced image size to reduce final file size","https://github.com/kreier/timeline/commit/acad89dc6b508dfb853718720156300dfd4328a9",8
"[kreier/timeline] FINALLY include Gudruns image from 2024","https://github.com/kreier/timeline/commit/f77ee57040db26e6e9da1f6312cb5801c6e122a8",6
"[kreier/saiht-parser] fix typos","https://github.com/kreier/saiht-parser/commit/f7dcb95f27b54bac40049f6854829583675ba631",2
"[kreier/saiht-parser] expanded history, typo","https://github.com/kreier/saiht-parser/commit/3652ab6f5a3a55da895cdd3f5a842762f36caba3",3
"[kreier/saiht-parser] more visuals","https://github.com/kreier/saiht-parser/commit/61a83d7ddd67a5cdfa4a06509ea08012092e63a7",2
"[kreier/saiht-parser] typos, grammar","https://github.com/kreier/saiht-parser/commit/e1739be50cb76c5d1d96adb44c62b736858b4a88",2
"[kreier/saiht-parser] extended history of last 12 years","https://github.com/kreier/saiht-parser/commit/8691dc2b29aef7c6d2a38b6fdbd3212bc664ec85",6
"[kreier/saiht-parser] typos, grammar","https://github.com/kreier/saiht-parser/commit/aa77f68d218d8b91c04ad5b8a9ce8e905cccdc71",2
"[kreier/saiht-parser] extended reflection of the last 12 years","https://github.com/kreier/saiht-parser/commit/c0ea00ffea819c13e7dcdcf89da4d5937bfd08c3",7
"[kreier/saiht-parser] Test in correct folder","https://github.com/kreier/saiht-parser/commit/f83efb5b559d785a9951164b8a868706b0e307c0",4
"[kreier/saiht-parser] same content, but named README.md for github pages","https://github.com/kreier/saiht-parser/commit/067ac98476b18f5d9eb3a5958eb004c9446f021c",9
"[kreier/saiht-parser] review 2025-10-17","https://github.com/kreier/saiht-parser/commit/af29bb43f01b32d1dcfb598c21378dfa77f06894",4
"[kreier/study] a few days in Phnom Penh","https://github.com/kreier/study/commit/8ec259932d864ea5f553f74ca50201698b7f19ac",6
"[kreier/saiht-parser] first rough outline","https://github.com/kreier/saiht-parser/commit/f792d4e8bf35eec0f0a5e6ec79b846093efc7f75",3
"[kreier/saiht-parser] Update .gitignore for Synology Diskstation","https://github.com/kreier/saiht-parser/commit/be65fd23bc2d16c712cba079fae9530ce2755fff",5
"[kreier/python2018] Jekyll works, but ignores the config if the filename is wrong","https://github.com/kreier/python2018/commit/82163f1c3d1dc890c2ada19f2832ce81ed874ad4",11
"[kreier/python2018] found the culprit - index.md","https://github.com/kreier/python2018/commit/1c2754080dc087b0066b19f9555f974119531ba6",5
"[kreier/saiht-parser] outline structure and idea","https://github.com/kreier/saiht-parser/commit/05ab54b648a889289c7b05f0b98390cd5899d60c",4
"[kreier/python2018] Jekyll site generation looks broken","https://github.com/kreier/python2018/commit/2e5acc2e3e763b8ec577bb0b049e2b1f06d15c30",5
"[kreier/python2018] Website with Jekyll","https://github.com/kreier/python2018/commit/3d6f9b5f4b312642514e56053c77c80db3f39d03",3
"[kreier/python2018] Create jekyll-gh-pages.yml","https://github.com/kreier/python2018/commit/b39ffb244cb68372a0fbf1763b0bd0110a0b54c4",5
"[kreier/saiht-parser] Initial commit","https://github.com/kreier/saiht-parser/commit/19ea170038626971c4f359dce80703a45d719feb",2
"[kreier/python2018] Update esptool, but leave Minerva unchanged","https://github.com/kreier/python2018/commit/960d77d973cb856c1dba0d2238e0d6cd78241abd",6
"[kreier/python2018] Merge pull request #38 from kreier/dependabot/pip/gevent-23.9.0","https://github.com/kreier/python2018/commit/2674e743d415d068f9c14e196a1c4ee2ddb1d2ff",22
"[kreier/python2018] Merge pull request #37 from kreier/dependabot/pip/dash-2.15.0","https://github.com/kreier/python2018/commit/d583f652905ee99785d00ccd480b5aca7d4baada",22
"[kreier/python2018] Merge pull request #36 from kreier/dependabot/pip/zipp-3.19.1","https://github.com/kreier/python2018/commit/b2136db9417694f4c603557bd593c8444fc1cd2f",22
"[kreier/python2018] Merge pull request #35 from kreier/dependabot/pip/dash-html-components-2.0.0","https://github.com/kreier/python2018/commit/bde69e496a3489e0c7cad72d2d6011eb9eeffff2",26
"[kreier/python2018] Merge pull request #33 from kreier/dependabot/pip/idna-3.7","https://github.com/kreier/python2018/commit/a4ccb17e0204adf45b48ddc2721796f871d8c0c3",19
"[kreier/python2018] Merge pull request #34 from kreier/dependabot/pip/jinja2-3.1.6","https://github.com/kreier/python2018/commit/0ae4c2b53183721526c56e91d3abd81db7f4d755",22
"[kreier/logo] ideas from 2018 and 2025","https://github.com/kreier/logo/commit/03a7e3a8e0a512f173089109b4265e5e4bd5e807",5
"[kreier/bilder] ideas 2025","https://github.com/kreier/bilder/commit/f11a1160f517eaf40716435c114693d92a798990",2
"[kreier/prime_gaps_line] cosmetic sugar","https://github.com/kreier/prime_gaps_line/commit/839074fd73bf829b5cbaeb3364faa75aad26205f",2
"[kreier/python2018] Merge pull request #32 from kreier/dependabot/pip/cryptography-44.0.1","https://github.com/kreier/python2018/commit/7e8bbf555602548bfa4354fccfb9a823195d0357",22
"[kreier/python2018] Merge pull request #30 from kreier/dependabot/pip/certifi-2024.7.4","https://github.com/kreier/python2018/commit/19d389483dbb3fb5e79e764ee631c9ca6d3adb54",22
"[kreier/python2018] Merge pull request #31 from kreier/dependabot/pip/numexpr-2.8.5","https://github.com/kreier/python2018/commit/34d103e2c4fdf6468aebeb147fe38edb8fc7b06c",22
"[kreier/python2018] Merge pull request #29 from kreier/dependabot/pip/dash-core-components-2.0.0","https://github.com/kreier/python2018/commit/961d7b0af24840c9b1c3384c6df6fa54f155db41",26
"[kreier/python2018] No more TravisCI, but a version","https://github.com/kreier/python2018/commit/0b00ad427a0a74c6dba521ed1ef66e4bf1b3dab8",6
"[kreier/python2018] Merge pull request #28 from kreier/dependabot/pip/certifi-2023.7.22","https://github.com/kreier/python2018/commit/ea45517897fcfb5660f40ab5c60ea2d9df4cef1f",22
"[kreier/python2018] Merge pull request #27 from kreier/dependabot/pip/cryptography-41.0.2","https://github.com/kreier/python2018/commit/8635a9f1c1d43020741d47ccd2359ec95cb79abb",22
"[kreier/python2018] Merge pull request #25 from kreier/dependabot/pip/flask-2.3.2","https://github.com/kreier/python2018/commit/e1a8478ead92930724bd0fba50b199a0b8f8acd2",22
"[kreier/python2018] Merge pull request #24 from kreier/dependabot/pip/future-0.18.3","https://github.com/kreier/python2018/commit/cb7b0f0e8f7fe9b344868cff05dcc4cb556b6da4",22
"[kreier/128x64] include visuals for this project","https://github.com/kreier/128x64/commit/39128c24d648fc15e044c7fce8fa612768d364b5",5
"[kreier/logo] extend examples from 2019","https://github.com/kreier/logo/commit/fb2510b7a1ef6f1363de4baf1bc2d2831b93be15",4
"[kreier/study] 2025-10-12","https://github.com/kreier/study/commit/43cd0a87ad33a4332a42c13ab7aa061d994663f4",3
"[kreier/logo] Actually include the logos for documentation","https://github.com/kreier/logo/commit/5b02cccf40aeca57be46f8b89a0f74295c9d01e0",6
"[kreier/communicationspeed] Merge pull request #5 from kreier/speech","https://github.com/kreier/communicationspeed/commit/dc193e97abd9ad83d59a15d7c7559e89bcc2531d",10
"[kreier/communicationspeed] foundation for investigation","https://github.com/kreier/communicationspeed/commit/6ead04dcec8513540bbd0f5fec6bbe5445997b5d",18
"[kreier/timeline] New history in German added","https://github.com/kreier/timeline/commit/3828cf217cd0b7200ed6e19cfdcf38a1eb5940cd",5
"[kreier/timeline] Merge pull request #73 from kreier/main","https://github.com/kreier/timeline/commit/d927a656fa67497eb05454721e9e25760cd851e9",19
"[kreier/timeline] include Seljuk, Vandal, Francia, Lombard","https://github.com/kreier/timeline/commit/69421f5e081c6ca601efb1f3d7a36d87dba28876",9
"[kreier/timeline] Update README.md","https://github.com/kreier/timeline/commit/6300b17bfb028bd217e94a4d480f20497a5b32b5",3
"[kreier/timeline] Merge pull request #72 from kreier/5.10","https://github.com/kreier/timeline/commit/96f2a48c5e3542783a04f8adade8ba0b3735a421",16
"[kreier/timeline] update visuals and history","https://github.com/kreier/timeline/commit/b81b631e9aa362c891a484c463575c98ac019c6e",8
"[kreier/communicationspeed] fix filename","https://github.com/kreier/communicationspeed/commit/05477e93e7ed334548d50c3872e8b6eeeb7af3c9",2
"[kreier/communicationspeed] updated graph","https://github.com/kreier/communicationspeed/commit/4e8b503d4c97d56f2bee3a898993d86614445dc8",2
"[kreier/communicationspeed] differentiate further","https://github.com/kreier/communicationspeed/commit/c610ba50864e506eb1aa784bf922290517789958",2
"[kreier/communicationspeed] Merge pull request #4 from kreier/type","https://github.com/kreier/communicationspeed/commit/95724588605b557b339e150675e7fd0a427a77ad",9
"[kreier/communicationspeed] Update README.md","https://github.com/kreier/communicationspeed/commit/c46121375889fa704aef0cf20ab2745beb17c9c3",3
"[kreier/communicationspeed] include data tables","https://github.com/kreier/communicationspeed/commit/050b1c6b0c96c14df119582952caafc0cde679eb",8
"[kreier/communicationspeed] include study from 2019","https://github.com/kreier/communicationspeed/commit/cfebdb4c9fb7093ad80c6f0a1b669a88f08a81fe",9
"[kreier/communicationspeed] include visual","https://github.com/kreier/communicationspeed/commit/4e2a29260f3fcac194f1fdf4278f0f05373a814d",2
"[kreier/communicationspeed] Merge pull request #2 from kreier/speech","https://github.com/kreier/communicationspeed/commit/e740a96d39087e4a0341287d67c157783eedc00f",10
"[kreier/communicationspeed] Update README.md","https://github.com/kreier/communicationspeed/commit/e8cbef2bdd5ef82a1c1bd4d5a1feaf2aad926684",8
"[kreier/communicationspeed] Merge pull request #1 from kreier/speech","https://github.com/kreier/communicationspeed/commit/420e74b52e367f926520e2a86706f77f4ccd1c09",12
"[kreier/communicationspeed] LaTeX not rendered for the website, so replaced with image","https://github.com/kreier/communicationspeed/commit/8e77acf78a5cae9400d0a827e7bc695ce5703070",15
"[kreier/communicationspeed] Create text-to-speech.py","https://github.com/kreier/communicationspeed/commit/65de6feacf97e4b04c3283ae1f151e108dd93951",17
"[kreier/communicationspeed] Update .gitignore for Synology Diskstation","https://github.com/kreier/communicationspeed/commit/5c2c748d15854a4e26e5321a5a45aa59b5015467",5
"[kreier/communicationspeed] Update README.md","https://github.com/kreier/communicationspeed/commit/5624d81d67ce75afa094db1ddd9e92c6e7dff096",3
"[kreier/communicationspeed] Initial commit","https://github.com/kreier/communicationspeed/commit/6e3271667a2f7c1d3c9eaefa4cb93ddd0038bdc8",2
